"","n","hypothesis","normality","p","mean","BF","Shapiro"
"3842",40,"H0",TRUE,0.614944143908631,-0.858802356651817,0.192470349665075,0.951173227887016
"3843",150,"H0",TRUE,0.878290843354752,-0.110608220669758,0.092005775406756,0.979041482071956
"3844",15,"H0",FALSE,0.606620086072402,1.22438603041586,0.296393368949494,0.291849417181164
"3845",40,"H0",FALSE,0.478126891128431,0.947070162547489,0.216873108563957,0.0140686128810315
"3846",150,"H0",FALSE,0.522742223562684,-0.511475328665814,0.111212666185009,1.82579161084687e-06
"3847",15,"Ha",TRUE,0.764787243624796,0.858663335666112,0.273384388911363,0.988902405687197
"3848",40,"Ha",TRUE,0.00413378925557401,5.24550470217104,8.73944152603785,0.421397137097441
"3849",150,"Ha",TRUE,3.93030062867987e-06,4.06860636011881,3303.70789241161,0.875339504806785
"3850",15,"Ha",FALSE,0.000531164928474933,7.4003843061901,66.7640737290197,0.246044532364103
"3851",40,"Ha",FALSE,0.280177957518969,1.8956490835273,0.297650596359752,0.0498651051204132
"3852",150,"Ha",FALSE,3.90208729639772e-10,5.38370981156104,22428755.5478812,2.10231859535385e-07
"3853",15,"H0",TRUE,0.342435354841649,2.7284584149343,0.397189589150993,0.318082254158623
"3854",40,"H0",TRUE,0.128783638354262,-1.99140534257235,0.513390788660618,0.674221923180799
"3855",150,"H0",TRUE,0.873869500342715,-0.132895185945933,0.0920850630272883,0.741507562622807
"3856",15,"H0",FALSE,0.605677662365102,-1.26077347175551,0.296583158703946,0.188658429882255
"3857",40,"H0",FALSE,0.992476150287947,-0.0132689283139524,0.170584956113693,0.0254915896382499
"3858",150,"H0",FALSE,0.744079258414311,-0.27504930472469,0.0958496971257805,1.39340146787721e-06
"3859",15,"Ha",TRUE,0.00132872709188512,6.78953045126677,30.345654186592,0.583067164157861
"3860",40,"Ha",TRUE,0.0351304549294127,3.29734227677891,1.42345886352092,0.348020255702289
"3861",150,"Ha",TRUE,8.07089218330509e-08,4.49270166204918,133383.744905737,0.377478412330186
"3862",15,"Ha",FALSE,0.0269276327694918,6.07437282780077,2.49757490541835,0.841100080814973
"3863",40,"Ha",FALSE,0.0441779497913252,2.74519861915395,1.18156061976944,0.0133943561976602
"3864",150,"Ha",FALSE,2.07043559069373e-06,4.12363317468506,6062.68048421316,2.7905550953086e-08
"3865",15,"H0",TRUE,0.886970002624386,-0.409301721429248,0.264801376991588,0.625571339308092
"3866",40,"H0",TRUE,0.933135056104141,-0.147904975427394,0.171151637673227,0.845545465764217
"3867",150,"H0",TRUE,0.833849637433189,0.166807306112694,0.0929415586365173,0.62410120354867
"3868",15,"H0",FALSE,0.507322361713047,1.6249497067109,0.321168588920038,0.0551345937350699
"3869",40,"H0",FALSE,0.798689441023426,-0.432271367751984,0.175955237492212,0.0215744290278324
"3870",150,"H0",FALSE,0.340084167726276,0.759889985614608,0.14237565649253,5.06292616510521e-08
"3871",15,"Ha",TRUE,0.0607383667875686,5.66858093662825,1.32377132936907,0.61744610570731
"3872",40,"Ha",TRUE,0.0833999505921172,3.09131820117744,0.714139186687761,0.318394162461469
"3873",150,"Ha",TRUE,3.28182864728899e-08,4.78185612000847,315699.271232067,0.715965020314049
"3874",15,"Ha",FALSE,0.976560009582006,0.0576510891082621,0.262455042933766,0.294706228721937
