"n","k","normality","sphericity","hypothesis","p","BF","mauchly","mardia","eta"
15,5,TRUE,TRUE,"H0",0.599,0.143763761024438,0.567,0.988681789827246,0.04
45,5,TRUE,TRUE,"H0",0.459,0.0598576177770769,0.628,0.470765172712157,0.017
150,5,TRUE,TRUE,"H0",0.991,0.00190594139182475,0.44,0.725656553993814,0.000376
15,5,FALSE,TRUE,"H0",0.289,0.336398240628809,0.665,0.780389299534889,0.073
45,5,FALSE,TRUE,"H0",0.133,0.255972173799074,0.486,0.20554563397578,0.031
150,5,FALSE,TRUE,"H0",0.56,0.007169389681311,0.054,2.3136492721676e-11,0.004
15,5,TRUE,FALSE,"H0",0.26,0.290753543154209,1.18e-05,0.981546265647357,0.04
45,5,TRUE,FALSE,"H0",0.904,0.0187564078239576,1.18e-17,0.76184013696176,0.002
150,5,TRUE,FALSE,"H0",0.657,0.00512088663116201,7.19e-53,0.528942600709903,0.002
15,5,TRUE,TRUE,"Ha",0.073,1.27002007411926,0.374,0.99526734905542,0.115
45,5,TRUE,TRUE,"Ha",0.00013,379.978051931281,0.792,0.793998039782268,0.099
150,5,TRUE,TRUE,"Ha",2.04e-07,78635.9646199259,0.138,0.721699282229142,0.046
15,5,FALSE,TRUE,"Ha",0.471,0.18946713001318,0.833,0.999294755510551,0.049
45,5,FALSE,TRUE,"Ha",0.035,1.30063658078219,0.122,0.0696560153221689,0.049
150,5,FALSE,TRUE,"Ha",3.12e-06,5911.03947214289,0.949,5.51673928761431e-10,0.04
15,5,TRUE,FALSE,"Ha",0.003,12.1650737689676,0.002,0.973734814599562,0.11
45,5,TRUE,FALSE,"Ha",6.85e-07,21821.8521444434,2.82e-20,0.937334433796139,0.065
150,5,TRUE,FALSE,"Ha",4.67e-15,1244229991942.37,5.41e-62,0.0125529418851628,0.048
15,5,TRUE,TRUE,"H0",0.015,6.98493402551259,0.699,0.963106977425882,0.171
45,5,TRUE,TRUE,"H0",0.114,0.304503783108338,0.112,0.999684813701614,0.033
150,5,TRUE,TRUE,"H0",0.098,0.0710119936296581,0.416,0.812596225981629,0.01
15,5,FALSE,TRUE,"H0",0.107,0.972732148362494,0.132,0.914311675601343,0.111
45,5,FALSE,TRUE,"H0",0.192,0.173960876835798,0.591,0.38051644800577,0.028
150,5,FALSE,TRUE,"H0",0.691,0.00501240914248244,0.326,1.4210854715202e-14,0.003
15,5,TRUE,FALSE,"H0",0.134,0.52760023458928,1.38e-06,0.998196190247894,0.055
45,5,TRUE,FALSE,"H0",0.813,0.0230843332514472,2.67e-12,0.982091081146172,0.003
150,5,TRUE,FALSE,"H0",0.004,1.77885644344396,2.27e-60,0.870910471875462,0.01
15,5,TRUE,TRUE,"Ha",0.56,0.153793176221875,0.482,0.950294824818934,0.041
45,5,TRUE,TRUE,"Ha",0.019,1.91744082134589,0.507,0.529386203985225,0.05
150,5,TRUE,TRUE,"Ha",6.94e-05,188.377942151937,0.891,0.297816568090683,0.031
15,5,FALSE,TRUE,"Ha",0.347,0.273744353306251,0.404,0.960958673712663,0.064
45,5,FALSE,TRUE,"Ha",0.043,0.858609848687348,0.454,0.382806759170742,0.043
150,5,FALSE,TRUE,"Ha",7.71e-09,4219970.11253853,0.888,2.22044604925031e-16,0.058
15,5,TRUE,FALSE,"Ha",0.134,0.5790522914013,9.05e-06,0.997125346026888,0.076
45,5,TRUE,FALSE,"Ha",2.04e-05,903.631963205414,5.93e-16,0.895015336846615,0.067
150,5,TRUE,FALSE,"Ha",7.99e-19,6199732383186923,4.01e-61,0.444661947164649,0.06
15,5,TRUE,TRUE,"H0",0.543,0.157353675658946,0.408,0.956471022392218,0.04
45,5,TRUE,TRUE,"H0",0.876,0.0206226877239911,0.547,0.907112123466102,0.005
150,5,TRUE,TRUE,"H0",0.184,0.0310605122780265,0.33,0.687962802109062,0.008
15,5,FALSE,TRUE,"H0",0.895,0.0779700675621294,0.994,0.91035711995282,0.015
45,5,FALSE,TRUE,"H0",0.161,0.21934728540348,0.428,0.694249022943781,0.03
150,5,FALSE,TRUE,"H0",0.234,0.0238124042444173,0.091,3.55284690556346e-11,0.007
15,5,TRUE,FALSE,"H0",0.199,0.360832351085618,0.000594,0.990526198470366,0.028
45,5,TRUE,FALSE,"H0",0.943,0.0168069792441429,1.2e-15,0.670731610730165,0.002
150,5,TRUE,FALSE,"H0",0.911,0.00266842549671669,9.3e-55,0.256168181769226,0.000559
15,5,TRUE,TRUE,"Ha",0.117,0.798444430234714,0.029,0.977941156846795,0.1
45,5,TRUE,TRUE,"Ha",1.34e-10,1124714147.76499,0.112,0.858830784301475,0.217
150,5,TRUE,TRUE,"Ha",0.000129,84.6216246683427,0.525,0.469153260416306,0.028
15,5,FALSE,TRUE,"Ha",0.017,4.6038055778806,0.301,0.975711890412317,0.149
45,5,FALSE,TRUE,"Ha",0.02,1.91483946126781,0.722,0.343003624807261,0.05
150,5,FALSE,TRUE,"Ha",1.18e-05,1448.20071382189,0.108,1.53290158344532e-10,0.037
15,5,TRUE,FALSE,"Ha",0.121,0.582825831845684,7.45e-05,0.962167199590498,0.06
45,5,TRUE,FALSE,"Ha",3.77e-07,39212.5763326138,8.7e-14,0.708289649568352,0.081
150,5,TRUE,FALSE,"Ha",2.48e-16,22098629838146.7,2.64e-60,0.674170794264034,0.057
15,5,TRUE,TRUE,"H0",0.344,0.28394020851037,0.727,0.995164777916177,0.068
45,5,TRUE,TRUE,"H0",0.718,0.0304096901076003,0.901,0.578191372387738,0.009
150,5,TRUE,TRUE,"H0",0.584,0.00670379916176146,0.747,0.506795156984393,0.004
15,5,FALSE,TRUE,"H0",0.733,0.105969502804688,0.109,0.910797533317306,0.026
45,5,FALSE,TRUE,"H0",0.889,0.0202204820812779,0.696,0.378327837502793,0.005
150,5,FALSE,TRUE,"H0",0.151,0.0433243952744347,0.648,6.42181084975491e-08,0.009
15,5,TRUE,FALSE,"H0",0.043,1.4792001556215,1.52e-06,0.970632632557012,0.089
45,5,TRUE,FALSE,"H0",0.531,0.0425721621715115,1.39e-15,0.883767860255732,0.007
150,5,TRUE,FALSE,"H0",0.403,0.0102844266333588,1.11e-54,0.394193713333836,0.002
15,5,TRUE,TRUE,"Ha",0.377,0.231077652480194,0.261,0.999485576721184,0.054
45,5,TRUE,TRUE,"Ha",0.091,0.346728812502754,0.619,0.590446686077225,0.033
150,5,TRUE,TRUE,"Ha",1.48e-07,136717.716304042,0.569,0.566232884470332,0.048
15,5,FALSE,TRUE,"Ha",0.028,3.69268121055328,0.888,0.988780002971029,0.153
45,5,FALSE,TRUE,"Ha",0.018,2.19428433264032,0.898,0.256618183651814,0.052
150,5,FALSE,TRUE,"Ha",2.16e-08,1398959.66280951,0.501,0,0.055
15,5,TRUE,FALSE,"Ha",0.16,0.448384210813853,1.26e-06,0.981114851675083,0.05
45,5,TRUE,FALSE,"Ha",8.37e-07,17680.2969994901,4.12e-13,0.996902697150788,0.06
150,5,TRUE,FALSE,"Ha",6.04e-12,1076771159.70594,1.03e-54,0.269115377416359,0.037
15,5,TRUE,TRUE,"H0",0.553,0.162272033326466,0.546,0.992308088261762,0.045
45,5,TRUE,TRUE,"H0",0.655,0.0346147435938782,0.243,0.514987721972593,0.011
150,5,TRUE,TRUE,"H0",0.378,0.0127280993674136,0.007,0.226750386666884,0.006
15,5,FALSE,TRUE,"H0",0.528,0.169175437483353,0.165,0.996610488507,0.047
45,5,FALSE,TRUE,"H0",0.083,0.476327617014397,0.928,0.00078099054911529,0.038
150,5,FALSE,TRUE,"H0",0.945,0.00244033384658001,0.717,8.51876152729858e-07,0.001
15,5,TRUE,FALSE,"H0",0.557,0.138027817383092,0.003,0.995413101021467,0.016
45,5,TRUE,FALSE,"H0",0.95,0.0163236713674086,2.5e-11,0.407982247982706,0.001
150,5,TRUE,FALSE,"H0",0.408,0.0100262398870962,3.92e-58,0.73553545457304,0.003
15,5,TRUE,TRUE,"Ha",0.017,4.85114098593972,0.632,0.966344545337472,0.15
45,5,TRUE,TRUE,"Ha",0.149,0.218898731519127,0.799,0.997886395629298,0.029
150,5,TRUE,TRUE,"Ha",8.57e-07,17579.6736401174,0.408,0.832308153430993,0.042
15,5,FALSE,TRUE,"Ha",0.298,0.313914816167576,0.13,0.999263693069117,0.069
45,5,FALSE,TRUE,"Ha",0.038,1.01067363515907,0.241,0.220315871447494,0.045
150,5,FALSE,TRUE,"Ha",7.25e-09,5526105.60489971,0.732,0,0.059
15,5,TRUE,FALSE,"Ha",0.08,0.793449890744698,2.26e-06,0.990920910294755,0.046
45,5,TRUE,FALSE,"Ha",1.64e-05,1105.4873720615,5.6e-21,0.903408343527895,0.068
150,5,TRUE,FALSE,"Ha",3.56e-16,15673847960774.9,9.74e-63,0.777694321727049,0.06
15,5,TRUE,TRUE,"H0",0.314,0.281076260950918,0.949,0.994116689780072,0.062
45,5,TRUE,TRUE,"H0",0.142,0.21757118386892,0.381,0.779795092133454,0.029
150,5,TRUE,TRUE,"H0",0.965,0.00222461448990776,0.599,0.677744041150036,0.00077
15,5,FALSE,TRUE,"H0",0.092,1.0013024404568,0.673,0.997446176526969,0.107
45,5,FALSE,TRUE,"H0",0.612,0.0381489317686888,0.989,0.825337509819105,0.011
150,5,FALSE,TRUE,"H0",0.932,0.00252169459845514,0.661,7.53825890598137e-11,0.001
15,5,TRUE,FALSE,"H0",0.37,0.216679779385424,8.65e-06,0.972409285068682,0.043
45,5,TRUE,FALSE,"H0",0.925,0.0175596692819227,5.64e-12,0.845964048533833,0.002
150,5,TRUE,FALSE,"H0",0.868,0.00296369190636449,3.55e-43,0.196706266839367,0.00079
15,5,TRUE,TRUE,"Ha",0.978,0.0636204705035956,0.384,0.985905707175905,0.006
45,5,TRUE,TRUE,"Ha",0.000233,167.360491755172,0.937,0.908365385500793,0.089
150,5,TRUE,TRUE,"Ha",1.12e-11,3622330482.50902,0.251,0.63623274027881,0.074
15,5,FALSE,TRUE,"Ha",0.177,0.483580204027876,0.951,0.960451153481499,0.078
45,5,FALSE,TRUE,"Ha",0.006,6.47271716205118,0.561,0.236568906888054,0.062
150,5,FALSE,TRUE,"Ha",4.58e-08,701313.054126457,0.482,1.76129772455624e-06,0.053
15,5,TRUE,FALSE,"Ha",0.013,3.95025173376585,0.000808,0.958590821164978,0.093
45,5,TRUE,FALSE,"Ha",5.51e-05,356.081797347768,1.26e-15,0.99663520393739,0.063
150,5,TRUE,FALSE,"Ha",4.04e-16,14154460768984.8,4.05e-55,0.572935781761347,0.051
15,5,TRUE,TRUE,"H0",0.339,0.273602678692502,0.000955,0.992503255468054,0.063
45,5,TRUE,TRUE,"H0",0.198,0.157532359462837,0.764,0.61262019769315,0.026
150,5,TRUE,TRUE,"H0",0.1,0.0675042897854693,0.687,0.999700643659709,0.01
15,5,FALSE,TRUE,"H0",0.679,0.123655144507186,0.139,0.998241970692697,0.034
45,5,FALSE,TRUE,"H0",0.149,0.231274539865793,0.341,0.252839389984551,0.031
150,5,FALSE,TRUE,"H0",0.754,0.0041947577245662,0.443,8.48494627891938e-08,0.003
15,5,TRUE,FALSE,"H0",0.999,0.0559219183811834,2.51e-05,0.968227127889136,0.000713
45,5,TRUE,FALSE,"H0",0.229,0.11416824998392,1.79e-15,0.741349946759894,0.013
150,5,TRUE,FALSE,"H0",0.77,0.0039421534673982,2.9e-57,0.974174468817598,0.001
15,5,TRUE,TRUE,"Ha",0.214,0.403858420754201,0.508,0.991022702825731,0.072
45,5,TRUE,TRUE,"Ha",0.043,0.793886903688636,0.252,0.100796441630112,0.041
150,5,TRUE,TRUE,"Ha",3.15e-07,57855.8201945147,0.354,0.957394363518828,0.045
15,5,FALSE,TRUE,"Ha",0.163,0.621147727177344,0.708,0.983391810637366,0.095
45,5,FALSE,TRUE,"Ha",0.018,2.68460499806148,0.626,0.42275368890805,0.056
150,5,FALSE,TRUE,"Ha",2.67e-07,101264.098387942,0.129,5.01237029459922e-06,0.048
15,5,TRUE,FALSE,"Ha",0.267,0.277436619805026,2.6e-05,0.965061869429937,0.031
45,5,TRUE,FALSE,"Ha",6.3e-06,2736.11919331128,6.68e-17,0.972597116615284,0.071
150,5,TRUE,FALSE,"Ha",5.13e-21,879829425602766848,9.23e-62,0.765217149975241,0.065
15,5,TRUE,TRUE,"H0",0.938,0.0711534071547482,0.582,0.977134170029442,0.011
45,5,TRUE,TRUE,"H0",0.816,0.0235458502235864,0.151,0.721399730111346,0.006
150,5,TRUE,TRUE,"H0",0.31,0.0155985893616326,0.263,0.246371620054435,0.006
15,5,FALSE,TRUE,"H0",0.737,0.112329515865045,0.801,0.939411290017805,0.032
45,5,FALSE,TRUE,"H0",0.336,0.0875572229763514,0.41,6.33113547892084e-05,0.021
150,5,FALSE,TRUE,"H0",0.104,0.0698805307445836,0.205,7.88803466988952e-11,0.01
15,5,TRUE,FALSE,"H0",0.854,0.0816443874589234,1.39e-08,0.999875671702525,0.007
45,5,TRUE,FALSE,"H0",0.772,0.0248561043801926,1.17e-18,0.564248093355674,0.004
150,5,TRUE,FALSE,"H0",0.67,0.00481934572712939,2.87e-61,0.716553650289791,0.001
15,5,TRUE,TRUE,"Ha",0.49,0.185004971005201,0.309,0.997433983744068,0.05
45,5,TRUE,TRUE,"Ha",2.93e-05,2844.51047071513,0.013,0.820282874445937,0.119
150,5,TRUE,TRUE,"Ha",1.96e-07,133573.525106876,0.043,0.83655567478779,0.049
15,5,FALSE,TRUE,"Ha",0.000151,661.783244505849,0.608,0.739357145313229,0.283
45,5,FALSE,TRUE,"Ha",0.007,5.73419835497961,0.64,0.32076501629775,0.061
150,5,FALSE,TRUE,"Ha",1.58e-07,146998.684869406,0.579,5.03842412236111e-10,0.049
15,5,TRUE,FALSE,"Ha",0.007,6.43135010244868,3.67e-05,0.995048215632104,0.109
45,5,TRUE,FALSE,"Ha",2.69e-05,675.318801010318,6.33e-15,0.585720390737854,0.054
150,5,TRUE,FALSE,"Ha",1.8e-15,3112406740395.38,9.02e-60,0.681872985385411,0.05
15,5,TRUE,TRUE,"H0",0.419,0.199276109976994,0.868,0.896941288102005,0.046
45,5,TRUE,TRUE,"H0",0.748,0.0281887031287727,0.058,0.810052350905025,0.009
150,5,TRUE,TRUE,"H0",0.326,0.0158996428869347,0.433,0.47355685770917,0.006
15,5,FALSE,TRUE,"H0",0.757,0.103817059103963,0.911,0.960745687603839,0.026
45,5,FALSE,TRUE,"H0",0.362,0.0809874937875627,0.077,0.309762850394818,0.02
150,5,FALSE,TRUE,"H0",0.091,0.0801029397570167,0.406,1.18581154784358e-07,0.011
15,5,TRUE,FALSE,"H0",0.357,0.214944129917207,9.2e-06,0.807864083114961,0.026
45,5,TRUE,FALSE,"H0",0.246,0.10423705768958,1.82e-11,0.446820059694872,0.011
150,5,TRUE,FALSE,"H0",0.936,0.00245960069688525,7.93e-58,0.746782573696666,0.000582
15,5,TRUE,TRUE,"Ha",0.176,0.474835719002442,0.205,0.999605374000949,0.075
45,5,TRUE,TRUE,"Ha",0.115,0.309675845443838,0.55,0.654207096572538,0.033
150,5,TRUE,TRUE,"Ha",9.92e-06,1739.7612968454,0.911,0.990208173249011,0.037
15,5,FALSE,TRUE,"Ha",0.023,4.0680116305448,0.632,0.989365880268876,0.152
45,5,FALSE,TRUE,"Ha",1.21e-05,4747.35312845467,0.65,0.342761015956925,0.12
150,5,FALSE,TRUE,"Ha",1.36e-05,1293.08032780682,0.625,5.24691401437849e-13,0.036
15,5,TRUE,FALSE,"Ha",0.011,4.39566822249717,6.66e-06,0.969086665644239,0.099
45,5,TRUE,FALSE,"Ha",0.000246,84.3399855039633,7.21e-15,0.766039906169135,0.041
150,5,TRUE,FALSE,"Ha",5.42e-20,88013861573094368,1.58e-54,0.985128242624205,0.068
15,5,TRUE,TRUE,"H0",0.869,0.0822557474598028,0.176,0.987727410599848,0.016
45,5,TRUE,TRUE,"H0",0.261,0.109360115175672,0.285,0.531453395325195,0.022
150,5,TRUE,TRUE,"H0",0.826,0.00355500902373679,0.934,0.31562715795461,0.002
15,5,FALSE,TRUE,"H0",0.883,0.0825047334888122,0.954,0.983790481824606,0.019
45,5,FALSE,TRUE,"H0",0.864,0.0215882704939648,0.483,0.28254926591496,0.006
150,5,FALSE,TRUE,"H0",0.405,0.0109049031128348,0.61,1.91285876027791e-11,0.005
15,5,TRUE,FALSE,"H0",0.345,0.221726248711325,6.84e-06,0.998023785153261,0.028
45,5,TRUE,FALSE,"H0",0.692,0.0294741559944226,1.94e-15,0.997835373299889,0.004
150,5,TRUE,FALSE,"H0",0.215,0.0228230643099113,3.3e-57,0.948721277306145,0.004
15,5,TRUE,TRUE,"Ha",0.223,0.375827008663074,0.942,0.990245960354358,0.068
45,5,TRUE,TRUE,"Ha",0.008,5.50056407321677,0.482,0.865376964071542,0.061
150,5,TRUE,TRUE,"Ha",2.02e-08,1673222.26462335,0.527,0.938847281571896,0.056
15,5,FALSE,TRUE,"Ha",0.026,3.33293833479552,0.353,0.915377493415913,0.143
45,5,FALSE,TRUE,"Ha",0.013,4.3481152597418,0.922,0.465367122782107,0.061
150,5,FALSE,TRUE,"Ha",7.41e-08,293538.671687105,0.214,1.3310743174344e-08,0.05
15,5,TRUE,FALSE,"Ha",0.106,0.631048825309091,0.004,0.953419759698467,0.047
45,5,TRUE,FALSE,"Ha",0.000602,36.9899221508672,4.23e-15,0.375504484575959,0.05
150,5,TRUE,FALSE,"Ha",3.49e-14,172292721427.701,4.3e-56,0.204021564278292,0.046
15,5,TRUE,TRUE,"H0",0.221,0.44427060384154,0.335,0.990488873291651,0.082
45,5,TRUE,TRUE,"H0",0.702,0.0312831816025992,0.076,0.957071241267951,0.009
150,5,TRUE,TRUE,"H0",0.634,0.00566252621863341,0.048,0.457488574311611,0.003
15,5,FALSE,TRUE,"H0",0.238,0.41467755458734,0.891,0.995278686967989,0.08
45,5,FALSE,TRUE,"H0",0.486,0.0563871825427776,0.621,0.162075310014924,0.017
150,5,FALSE,TRUE,"H0",0.318,0.0161166501528452,0.092,6.78157539457658e-07,0.006
15,5,TRUE,FALSE,"H0",0.077,0.824143379069109,0.000504,0.998875405121833,0.048
45,5,TRUE,FALSE,"H0",0.323,0.0767764888283373,5.28e-14,0.9964345577139,0.009
150,5,TRUE,FALSE,"H0",0.01,0.663265449627977,1.19e-59,0.947198276086039,0.009
15,5,TRUE,TRUE,"Ha",0.285,0.34690335535122,0.236,0.96909020200693,0.074
45,5,TRUE,TRUE,"Ha",0.004,10.5649555382317,0.634,0.975486274088809,0.067
150,5,TRUE,TRUE,"Ha",2.43e-07,69261.9750731353,0.531,0.363319203874734,0.046
15,5,FALSE,TRUE,"Ha",0.753,0.107628925292798,0.745,0.996619602488534,0.029
45,5,FALSE,TRUE,"Ha",0.000556,85.689619080711,0.206,0.0479369216049771,0.086
150,5,FALSE,TRUE,"Ha",4.74e-07,53221.3695427558,0.342,1.48814294220756e-12,0.046
15,5,TRUE,FALSE,"Ha",0.013,3.76528595226731,0.000701,0.770892872775317,0.078
45,5,TRUE,FALSE,"Ha",4.96e-06,3417.14626015595,6.84e-17,0.968620748435261,0.073
150,5,TRUE,FALSE,"Ha",2.15e-17,245177653320074,1.8e-60,0.996896237970184,0.062
15,5,TRUE,TRUE,"H0",0.176,0.450958053392267,0.833,0.998849446849886,0.067
45,5,TRUE,TRUE,"H0",0.515,0.0492640158396337,0.648,0.938024822230468,0.015
150,5,TRUE,TRUE,"H0",0.545,0.00733899180486062,0.725,0.980748199043295,0.004
15,5,FALSE,TRUE,"H0",0.159,0.604900801408684,0.389,0.951473344181048,0.092
45,5,FALSE,TRUE,"H0",0.432,0.0598733675607472,0.497,0.0206908171856053,0.016
150,5,FALSE,TRUE,"H0",0.127,0.0503037410101724,0.593,1.22124532708767e-15,0.009
15,5,TRUE,FALSE,"H0",0.018,2.78148838065412,0.00032,0.948142542703383,0.048
45,5,TRUE,FALSE,"H0",0.885,0.0196151910756325,1.3e-16,0.960815687035518,0.003
150,5,TRUE,FALSE,"H0",0.862,0.00301213719192574,1.83e-57,0.824406835925158,0.00089
15,5,TRUE,TRUE,"Ha",0.006,16.92949663257,0.083,0.98955014177202,0.194
45,5,TRUE,TRUE,"Ha",0.196,0.16134013632582,0.977,0.985706543388365,0.027
150,5,TRUE,TRUE,"Ha",4.85e-09,5321058.42305034,0.07,0.636815475547197,0.058
15,5,FALSE,TRUE,"Ha",0.108,1.07380978415107,0.109,0.698281678246509,0.118
45,5,FALSE,TRUE,"Ha",0.335,0.0847733992953086,0.296,0.852025628646424,0.02
150,5,FALSE,TRUE,"Ha",1.23e-09,25424873.0542606,0.787,2.14074979965062e-10,0.062
15,5,TRUE,FALSE,"Ha",0.212,0.344860922312096,0.000857,0.994222626228807,0.032
45,5,TRUE,FALSE,"Ha",3.13e-06,5163.79704470969,1.2e-16,0.691367224316653,0.067
150,5,TRUE,FALSE,"Ha",2.75e-11,247383126.584253,1.01e-57,0.390148571992296,0.04
15,5,TRUE,TRUE,"H0",0.644,0.129389986605319,0.517,0.999302672557391,0.035
45,5,TRUE,TRUE,"H0",0.857,0.0216697198384619,0.699,0.768123064014115,0.006
150,5,TRUE,TRUE,"H0",0.131,0.0497016179141242,0.836,0.941866190447216,0.009
15,5,FALSE,TRUE,"H0",0.002,32.6499739752453,0.766,0.998832258741493,0.186
45,5,FALSE,TRUE,"H0",0.739,0.0291369873792306,0.523,0.0539609104683575,0.009
150,5,FALSE,TRUE,"H0",0.758,0.0041392989385226,0.773,2.63279303913677e-07,0.003
15,5,TRUE,FALSE,"H0",0.924,0.073136719507666,9.3e-07,0.952320910257446,0.009
45,5,TRUE,FALSE,"H0",0.931,0.0172965064508174,8.65e-13,0.385059180453206,0.001
150,5,TRUE,FALSE,"H0",0.476,0.0080887379762339,2.62e-60,0.107011455692045,0.002
15,5,TRUE,TRUE,"Ha",0.447,0.207717571608635,0.862,0.928498801094496,0.054
45,5,TRUE,TRUE,"Ha",0.061,0.579380088048419,0.013,0.720999324051615,0.039
150,5,TRUE,TRUE,"Ha",5.76e-06,2613.73773915986,0.841,0.0549731830187007,0.038
15,5,FALSE,TRUE,"Ha",0.959,0.0676014008315339,0.378,0.995880916657989,0.009
45,5,FALSE,TRUE,"Ha",0.229,0.136626889585039,0.746,0.00192051074315902,0.025
150,5,FALSE,TRUE,"Ha",1.52e-10,349881704.08935,0.294,8.5271151263e-05,0.069
15,5,TRUE,FALSE,"Ha",0.011,4.98191403647278,0.002,0.94013226234522,0.122
45,5,TRUE,FALSE,"Ha",0.000115,172.251816255554,5.81e-16,0.767918987197917,0.039
150,5,TRUE,FALSE,"Ha",5.63e-14,106034904209.369,3e-61,0.68353412708029,0.047
15,5,TRUE,TRUE,"H0",0.094,0.944234293599335,0.278,0.997096822978912,0.103
45,5,TRUE,TRUE,"H0",0.73,0.0297263105563707,0.649,0.0234671411719277,0.009
150,5,TRUE,TRUE,"H0",0.596,0.00614930085710193,0.789,0.853007219989255,0.004
15,5,FALSE,TRUE,"H0",0.185,0.529319309246567,0.425,0.801936045739075,0.088
45,5,FALSE,TRUE,"H0",0.425,0.0669464410336271,0.94,0.0865408138010544,0.018
150,5,FALSE,TRUE,"H0",0.26,0.0221097195134988,0.87,4.16061962660308e-10,0.007
15,5,TRUE,FALSE,"H0",0.905,0.074825799950032,0.003,0.992893959327653,0.009
45,5,TRUE,FALSE,"H0",0.646,0.0323479651349991,2.63e-18,0.459221267063249,0.005
150,5,TRUE,FALSE,"H0",0.855,0.00307911747702205,1.42e-53,0.275856574147597,0.000877
15,5,TRUE,TRUE,"Ha",0.16,0.516854174078201,0.288,0.990683569140453,0.077
45,5,TRUE,TRUE,"Ha",5.78e-06,12072.1102192381,0.06,0.787852973526576,0.129
150,5,TRUE,TRUE,"Ha",9.19e-08,217560.48633809,0.62,0.249531118816291,0.049
15,5,FALSE,TRUE,"Ha",0.083,1.25659488032242,0.032,0.185719565124583,0.119
45,5,FALSE,TRUE,"Ha",2.44e-05,2060.15820981255,0.897,0.535158640757945,0.112
150,5,FALSE,TRUE,"Ha",1.63e-08,1429826.24387987,0.123,0,0.054
15,5,TRUE,FALSE,"Ha",0.071,0.894426085478983,1.09e-05,0.875843738015117,0.049
45,5,TRUE,FALSE,"Ha",6.6e-08,202491.366271909,3.92e-15,0.962303784308716,0.09
150,5,TRUE,FALSE,"Ha",4.57e-16,11819510663143.6,4.76e-53,0.673552254973923,0.044
15,5,TRUE,TRUE,"H0",0.709,0.118126832230587,0.75,0.967079753708385,0.034
45,5,TRUE,TRUE,"H0",0.006,6.18262033787188,0.855,0.584160839853254,0.061
150,5,TRUE,TRUE,"H0",0.987,0.00196215790158805,0.176,0.868801562724554,0.000449
15,5,FALSE,TRUE,"H0",0.703,0.110825101260762,0.921,0.988898185296561,0.026
45,5,FALSE,TRUE,"H0",0.567,0.0442500679145531,0.16,0.798452167786581,0.013
150,5,FALSE,TRUE,"H0",0.368,0.0127846119849842,0.122,1.53946576597619e-08,0.006
15,5,TRUE,FALSE,"H0",0.024,2.17491225130608,0.005,0.862663127846661,0.048
45,5,TRUE,FALSE,"H0",0.494,0.0463595327510289,6.52e-19,0.262170496217472,0.007
150,5,TRUE,FALSE,"H0",0.771,0.003810002051128,2.39e-56,0.11302079304246,0.001
15,5,TRUE,TRUE,"Ha",0.101,0.9353856791564,0.197,0.956034246523873,0.106
45,5,TRUE,TRUE,"Ha",0.052,0.602268252405893,0.815,0.894489535924679,0.037
150,5,TRUE,TRUE,"Ha",1.31e-07,102756.754399693,0.789,0.867745275862037,0.046
15,5,FALSE,TRUE,"Ha",0.661,0.123982359849949,0.176,0.909877240568812,0.033
45,5,FALSE,TRUE,"Ha",0.07,0.533514985021844,0.106,0.201183878649902,0.039
150,5,FALSE,TRUE,"Ha",4.51e-09,7009811.26387925,0.875,0,0.059
15,5,TRUE,FALSE,"Ha",0.008,5.98973059974417,0.002,0.987948411975828,0.095
45,5,TRUE,FALSE,"Ha",4.49e-05,414.049314658294,4.58e-13,0.711628645704193,0.048
150,5,TRUE,FALSE,"Ha",3e-21,1490815710409379584,1.65e-53,0.979308998548373,0.064
15,5,TRUE,TRUE,"H0",0.128,0.665913276423065,0.589,0.928964482249799,0.088
45,5,TRUE,TRUE,"H0",0.818,0.0231751695082776,0.538,0.965640080805184,0.006
150,5,TRUE,TRUE,"H0",0.646,0.00557783578826456,0.317,0.989224317691551,0.003
15,5,FALSE,TRUE,"H0",0.487,0.176484211157131,0.245,0.983676380853317,0.046
45,5,FALSE,TRUE,"H0",0.658,0.0342290397961922,0.67,0.793408823615954,0.01
150,5,FALSE,TRUE,"H0",0.696,0.00493711103814945,0.763,5.1465437689302e-08,0.003
15,5,TRUE,FALSE,"H0",0.407,0.193044247610979,0.004,0.916835149332265,0.037
45,5,TRUE,FALSE,"H0",0.937,0.0170224216380613,5.69e-12,0.999604732017551,0.001
150,5,TRUE,FALSE,"H0",0.312,0.0146071169197758,6.84e-57,0.999446134323003,0.003
15,5,TRUE,TRUE,"Ha",0.155,0.624221933353734,0.495,0.999811103547412,0.093
45,5,TRUE,TRUE,"Ha",0.025,1.81771554398495,0.822,0.732904392364959,0.052
150,5,TRUE,TRUE,"Ha",8.53e-07,24486.2515929799,0.142,0.854959089215947,0.044
15,5,FALSE,TRUE,"Ha",0.009,7.0434069196062,0.359,0.993979633932831,0.148
45,5,FALSE,TRUE,"Ha",0.337,0.088959740364324,0.636,0.00723322228784251,0.021
150,5,FALSE,TRUE,"Ha",1.47e-07,118472.367568918,0.41,2.40918396343659e-14,0.048
15,5,TRUE,FALSE,"Ha",0.033,1.74648377929861,1.58e-06,0.966251420937308,0.081
45,5,TRUE,FALSE,"Ha",4.44e-05,424.3772270974,5.41e-18,0.984126892846505,0.052
