"","n","hypothesis","normality","p","mean","BF","Shapiro"
"618",150,"H0",FALSE,0.762220901036374,0.246692675280203,0.0951430567385333,7.77322876984966e-08
"619",15,"Ha",TRUE,0.0684467124677903,4.35047513870822,1.20887009833488,0.834531725475195
"620",40,"Ha",TRUE,0.0120582395554796,3.85100455956483,3.47597558724119,0.823724173011483
"621",150,"Ha",TRUE,4.07275188328622e-06,4.25841688403652,3194.28467564417,0.40725612032854
"622",15,"Ha",FALSE,0.108239545005482,5.02515368180055,0.859850978777496,0.165860120353589
"623",40,"Ha",FALSE,0.000422601227638645,4.17405181021185,65.9894803998623,6.74353812846106e-05
"624",150,"Ha",FALSE,0.0203944194256935,1.90954358624117,1.28590057616094,1.03524105500669e-06
"625",15,"H0",TRUE,0.621684046359496,1.50181688127431,0.293459456730126,0.267448520105175
"626",40,"H0",TRUE,0.402717524522861,-1.40815612539866,0.238266012521119,0.168235718817927
"627",150,"H0",TRUE,0.462780525794848,-0.60611578385193,0.118604644784763,0.921044146796419
"628",15,"H0",FALSE,0.314425349921435,2.05142389776265,0.417945358651983,0.408935596460806
"629",40,"H0",FALSE,0.506359159100484,-0.848751620637586,0.210594152856323,2.20479604514861e-05
"630",150,"H0",FALSE,0.416023337946262,0.69162615753865,0.125970808535193,6.56263086692126e-07
"631",15,"Ha",TRUE,0.344364364652183,3.39343189869071,0.395880162203501,0.376454722207938
"632",40,"Ha",TRUE,0.197761410765509,2.37842733328819,0.376617281655201,0.432937351636787
"633",150,"Ha",TRUE,3.39822299125587e-05,3.77732343101628,433.101422323225,0.199451330032237
"634",15,"Ha",FALSE,0.029546831143809,6.888469527491,2.32009783793632,0.973390082326268
"635",40,"Ha",FALSE,0.00173226581139204,5.55184655138695,18.7521734658005,0.0268271346652167
"636",150,"Ha",FALSE,4.1575768663955e-07,4.69962432932281,27888.7038076041,3.95102432977169e-07
"637",15,"H0",TRUE,0.807486962405841,0.826816191158983,0.269617987908365,0.0286818359369442
"638",40,"H0",TRUE,0.0509136620790192,2.59489358892975,1.05403479816668,0.342610967918538
"639",150,"H0",TRUE,0.943021681766725,0.0614703850190371,0.0911785405438802,0.265299859360559
"640",15,"H0",FALSE,0.827980707681429,-0.652596973448021,0.26811359734173,0.502858174527008
"641",40,"H0",FALSE,0.986350886773042,0.0263121678769575,0.170601540753382,0.204811005682031
"642",150,"H0",FALSE,0.606219342730394,-0.399436145226673,0.103662996824704,5.41897214498932e-05
"643",15,"Ha",TRUE,0.043120490029096,5.64074592322468,1.72390972138864,0.764123921266107
"644",40,"Ha",TRUE,0.00504960136259378,4.3785322050122,7.34371325772866,0.225436993318863
"645",150,"Ha",TRUE,1.43014517434607e-06,4.18013172399943,8612.30932139474,0.487686030349679
"646",15,"Ha",FALSE,0.451114267315459,2.36728157208482,0.340694586400288,0.0863402276706323
"647",40,"Ha",FALSE,5.94498148189848e-05,7.44190437102798,390.712340518887,0.00101644703249231
"648",150,"Ha",FALSE,3.46016425058334e-07,4.06505624649338,33221.8296480565,1.97072111232835e-08
"649",15,"H0",TRUE,0.719867510080472,0.752918730674324,0.278347776228047,0.613608725831327
"650",40,"H0",TRUE,0.379420505539352,1.31407140085101,0.246643814046347,0.81863850317749
"651",150,"H0",TRUE,0.18934058744505,1.04176794510787,0.212442599037216,0.296521790967978
"652",15,"H0",FALSE,0.199276450948182,3.62675367777285,0.559946861890785,0.00485738997956722
"653",40,"H0",FALSE,0.367833819638819,1.38980409694789,0.25120643874613,0.00186536225403938
"654",150,"H0",FALSE,0.60864943569438,-0.404875297102387,0.103480883734407,6.06629737133491e-08
"655",15,"Ha",TRUE,0.16543547047576,4.19028321042907,0.635819427689402,0.480673664129222
"656",40,"Ha",TRUE,0.00440016722052005,5.64892079508257,8.2769467220139,0.962402233195325
"657",150,"Ha",TRUE,1.90827826542511e-06,4.10414442253606,6550.21423024483,0.600646364940345
"658",15,"Ha",FALSE,0.0805553029252093,6.16556880009606,1.0694406986332,0.00481578678421852
"659",40,"Ha",FALSE,0.00829403602745079,4.17211332193311,4.78515788927368,0.126642211737824
"660",150,"Ha",FALSE,3.9596857166625e-08,4.29334577884949,263719.879031124,1.25430543330829e-05
